16.587612327628673,22.56866475262577,9.637557915917368,5
16.76352768329862,21.353739335684374,11.071626384591202,5
21.678831627015402,23.807823114929214,11.213402332684662,5
18.01272270424513,32.119313948915405,10.143056503719203,6
19.019490071707967,32.63324544008184,10.70667963329958,5
21.18798926462843,29.623976989955178,12.906441147402699,6
16.84293922259367,29.771339685639113,10.912671404619967,6
18.16899574269416,34.31898035119707,10.405431259597052,5
21.687280499682124,31.20347053191728,12.013986091884373,6
20.923083764510363,27.938411794139576,11.156243021138593,6
19.045755317344486,26.81601274033453,9.81146358828602,5
16.505424002483522,29.078705850324404,9.866358883899075,6
17.966197472732063,23.791964449132266,11.24539247385983,6
19.65409994087264,38.073893286602306,9.68602158250831,6
17.45685669471025,25.066537136576294,10.007275749464725,6
19.323527206253804,21.835407683302815,9.319372201866399,6
16.34734310082785,22.154041047784897,9.11592946919575,4
18.159766634382642,26.906670742508453,9.425945615091305,6
19.14832382728024,21.163041428951455,8.950822764514685,6
17.984457758546775,29.333896212173297,10.670980636488284,6
18.844654658485016,29.028796557389448,10.525537964679208,5
20.118279401210682,31.046283806228118,11.806895399122212,6
17.5381874371058,26.33061843296623,8.940940668485064,6
18.24552588656946,34.92990361621993,10.056450466938745,5
18.2711060427166,25.793824943269293,10.851103050123758,6
19.42037138395475,30.422315118766292,11.541706164341022,6
18.604390959169862,29.39609716354277,10.49647789212368,6
17.13196876752259,30.54654957274494,12.191065515069994,5
18.648420626754536,24.67452322375734,8.435795570473697,6
19.465659606032865,39.02822146374897,11.554315536697345,6
17.21378793447085,26.892941205550994,9.923551352930621,5
21.182481454481284,35.16480126390572,13.666335347973103,6
16.449063851827983,34.201124306583765,7.794850433285314,4
19.43935848960697,20.90869506339973,11.525721019001743,5
17.54922626219229,28.80050293847495,10.225936730488058,5
17.61415285810889,24.353356271799925,9.983241479644896,6
14.939221860781448,20.614046216812106,7.936337223941688,6
19.169765423179783,32.893159540334196,10.02462874998994,5
18.17669261439722,37.971667932400855,9.458422364713222,6
16.148509388314476,35.048107746305334,9.481068252658762,5
16.239922101984373,29.02079336459454,10.27550604908267,4
18.119492883261895,22.71770057597626,10.91580589235215,6
18.06214814106075,22.197837031666694,9.452390799624377,6
17.22550173172966,32.34512352581018,9.763919172162197,5
